control_total_return,control_mean_trade_return
-0.1709141711776011,-0.003068677121992062
0.18823501096383022,0.005270342996079459
-0.5131087355432016,-0.01589660848089971
-0.27362810695405093,-0.006553506450466098
-0.37317126635542763,-0.009526633842753797
-0.5748679356891954,-0.018928380331449172
-0.41451002924004443,-0.011288038350071472
0.605486116392888,0.012772817292593585
-0.1990622020391598,-0.003791872061417398
-0.1326743816361282,-0.0020228057604753536
-0.28050676829814214,-0.006110281493624042
-0.0205066568523512,0.000844362666784336
-0.5681616965673135,-0.0178619838986382
0.22605528087380677,0.005439166073456303
-0.002330079227300219,0.001370135287906002
-0.3037046315069759,-0.007406972640974616
-0.3293395046321469,-0.007224059896153188
-0.28653810685492287,-0.0062149134932594115
-0.5883347153707447,-0.019429842399593274
0.15115934903160944,0.004374715640292703
0.17083495651510128,0.004900282492843902
-0.07190799348696264,-5.679095589575939e-05
-0.564535593368002,-0.01821540955211239
0.13098931487592358,0.00426378300945411
-0.09216638858139758,-0.0015297886534268413
0.11713295214494024,0.0038146929022593607
0.2744961892145388,0.006636366574750924
-0.023321589021083722,1.6803529555220077e-05
-0.3312817686017182,-0.006130050082402226
0.17155203769615324,0.0054456604998851296
-0.08751564339093998,-0.000735005399438262
0.2738820792359924,0.006989937537561407
0.19467792073083312,0.006052402350628005
-0.1540949988910364,-0.00306042995021938
-0.030184539039168512,0.000532083692084897
-0.13709080975366272,-0.00271439789248602
0.038738986214162496,0.0020709216160506353
0.42536327257843465,0.009959460363174974
0.480620899641635,0.01105558195583241
-0.09863355382491878,-0.0015094815934833315
-0.07232734807797181,-0.0009259022821861883
-0.08479389134275894,-0.0010532484198815162
0.04285003634027196,0.0035583261046602216
-0.4834512420685363,-0.014701323418493766
-0.005358221300195587,0.0007666020932851489
0.46778471681590017,0.01023972377026211
0.730491599999298,0.014367879108979189
-0.2073408336138698,-0.004427652890348382
-0.22709359931839623,-0.004392981281975123
-0.2586080401918476,-0.004765644251485302
0.2750098095104987,0.0065773492170788355
-0.4879305729849762,-0.014344834000135297
-0.07568926348502691,-0.0009788000504857147
-0.47601472177724125,-0.013685871890917687
0.22521846995580175,0.005606136581525637
-0.11377758178229225,-0.0010961411577899442
0.17069592183060545,0.004371512452641309
-0.5194021095832528,-0.015039901359413686
-0.35726346964485556,-0.009085227044629485
0.0009127003807753997,0.0008235091322275378
0.36569410329146,0.009032074629408016
0.34858902812491244,0.00855360150219668
0.1939843745918184,0.005181293802427348
-0.5974647537538984,-0.020242211937634615
-0.279647621387497,-0.007039891871362993
-0.03109714378505124,0.001137748623213207
-0.24127976003417329,-0.004788599252913683
-0.3165652624826415,-0.0077852879749479385
-0.12159340263669616,-0.0017257201526670492
0.21076791040803644,0.006018056805847979
-0.21518107025158406,-0.004434810357095724
-0.2715570110375424,-0.006192051873157007
-0.06440324408396814,-0.0006007327806787153
-0.02326805032128032,0.0006452522337821781
-0.30901250523490686,-0.007487169294700875
-0.16193759063511182,-0.003272663677221465
-0.36255960974823753,-0.009365164327313241
-0.22413967481205743,-0.004646794094431413
-0.0979763986926857,-0.001379196400015783
0.025245503107469425,0.0019174072934752644
0.009147939587685894,0.0008723116298940694
-0.26028547759572174,-0.0060291505536849855
0.6170394949704092,0.011992919263788713
-0.5190844902132186,-0.01594863080860494
-0.002370005608036352,0.0016822411339386428
0.4063832074026812,0.010229240669367375
-0.3804964703512871,-0.010411854187312318
-0.07685750640648059,-0.00023436380324276084
-0.27589313381344605,-0.005280782244721722
0.11104654585031737,0.003377994007105504
0.15982259176551983,0.004798212473691977
-0.09614199487992658,4.845353996676314e-05
-0.3294970219955764,-0.008516479775563945
0.17577821849295772,0.004462804200248862
-0.14490456567976995,-0.002651305128557398
-0.3057977017135258,-0.007327281535552203
0.24725483437953355,0.006644095487676147
0.0714337618643357,0.0026035422125092428
-0.2266315636517825,-0.004879040386558419
-0.00747137397087505,0.0011550185918245057
0.015135349707066093,0.001242372751134655
-0.3983034647641026,-0.009885264756924765
-0.27080199370219904,-0.006321137278350497
1.1397091761578522,0.02029379887457749
-0.22864179023371745,-0.005141947924422686
-0.3002193955445964,-0.006468830710954366
-0.3689931251563807,-0.009525053352123787
-0.3688247493017536,-0.009854944977360945
0.10546347021677982,0.003710581873557943
-0.28618204913652023,-0.0067406658999933575
0.04799751299519839,0.0027280008489959876
-0.34370312766514166,-0.008656073664340028
-0.5583500294763801,-0.01810522868978425
-0.297796917661188,-0.006331574205550765
-0.15780853675141981,-0.002906208539508017
-0.038103120470258545,0.0003543709559140891
-0.31961805341812366,-0.007964534755627915
0.017487867234893484,0.001722299217285189
0.42660858439775695,0.00904648030371121
-0.022100815686479924,0.00037321018589171816
-0.40634093214498357,-0.011385841999550929
0.0657918556962358,0.002894719490456029
-0.2838546451744207,-0.005235414741536503
0.6893079798031712,0.014829175985102139
-0.4479838628242043,-0.01223581872086277
0.051251762726152394,0.002277443696942124
-0.3498421190955394,-0.008098183857017622
-0.22230359864265592,-0.004116365361236335
-0.22616380580728423,-0.003907389087005411
0.4567075035582089,0.009988206174487617
-0.26872995977565695,-0.005915936311710823
-0.22376065150720725,-0.004671799924816928
-0.24773277133029292,-0.005679115097628489
-0.1955271612388444,-0.003938951597969315
-0.5446241216686294,-0.01743321992057941
-0.2946921601974549,-0.007022587380772909
0.09668898369176193,0.0030440538245971966
-0.04577351238795724,0.000238086149618627
0.5666553882265151,0.011591432854554983
-0.24712767759796161,-0.005164538911800878
-0.2978277969823959,-0.007330061873532759
0.29223032558848216,0.007212835459691277
-0.3084281760566201,-0.007452043120426136
-0.3880814405293591,-0.010322279336636845
0.4819439995297514,0.010457385512004867
-0.4750946561798174,-0.014152756845037591
0.15813091887216846,0.004667867732786521
-0.38113130779437154,-0.010297986035267161
-0.45591664415130995,-0.013235385122207736
-0.29736758956089115,-0.007174255484255193
0.016610299251490712,0.0011762400035420352
0.010781187408813508,0.0019073681455303243
-0.5262043429349972,-0.01564353582694433
-0.2727492828133026,-0.006196048499603516
-0.091838647563942,-0.0006034484685487058
-0.29632805677660257,-0.006835449298872162
-0.40272383826635294,-0.010852364143264072
-0.5304861664481169,-0.016849445966134573
-0.46699199267151015,-0.013408378613092981
0.5115293599725597,0.013473498918642886
-0.48483827781310807,-0.01435347972497289
0.21386874232977182,0.005482062114159566
-0.26923320006713647,-0.006097504683712769
-0.0006966211190534422,0.0010739889991427552
0.0003202896785818865,0.0005669866752624302
-0.16812553435466104,-0.003495032427276954
0.014041252046854025,0.0014970637201717097
-0.05573980832346437,0.00027785145357912404
0.062397377881438176,0.002722651733168521
-0.20304480610648956,-0.004413666152882784
-0.291788077022322,-0.006834102424834284
-0.2924369281737138,-0.005845860724268189
0.19816922444156626,0.004888026074924786
-0.033843167744643576,0.0004625100418202691
-0.43577665465938487,-0.012335767115441947
0.17258735290741822,0.0047823032044832575
-0.05286947702700184,-4.068750084137258e-05
0.32521657514628477,0.00785951073750862
-0.048146780705045744,-0.00038491243345725333
-0.27779984660892565,-0.006432184726739211
0.01848837871317599,0.0015237346695918968
-0.44650056425223783,-0.012565142263387325
-0.11231298537601575,-0.0013899149972853488
-0.3902775452034085,-0.010496279995083999
-0.0360738737209495,-5.9425911215221395e-05
-0.39823070898718427,-0.010839474265734545
-0.233804641771844,-0.005032678535395926
0.012283326911662451,0.0015930376505196439
-0.006762046287047574,0.0005731791037742008
-0.3128135841277717,-0.008104359752021893
-0.23384839288444137,-0.004962414572164127
-0.3358837398401582,-0.007751177680348282
0.10594728070486492,0.00307958086961376
-0.10180004384928576,-0.0015739937698500577
-0.3220000117452494,-0.008305976686661071
0.14064085615991573,0.005296639031358669
-0.28734278532289514,-0.006934255577172006
-0.18273017536315828,-0.0037602909621993912
-0.544377689582465,-0.0173978352173468
0.2993066256590011,0.007283122896964124
-0.45238395271097065,-0.012860878116411777
0.6916157989387817,0.013605356876002174
-0.06639257370618967,-0.0006632748354127203
-0.28034239548408724,-0.006139632063231554
0.07263814556759485,0.0037854452021531667
-0.11407358024957748,-0.0017495465309759145
0.2604121096797545,0.006508352546821121
0.04536659330005777,0.0020165049816205003
-0.13048501586853012,-0.0019555407280824927
0.04066545731543747,0.00186669153002892
0.4816017470361229,0.012090016977335354
-0.2905110753780914,-0.007043117671716306
0.012142988801064236,0.0013885213167766485
-0.37104088567581295,-0.009589988978037856
0.05614359604276298,0.002450155341174355
0.08645890261983702,0.003013873548969001
-0.19600189749320363,-0.0037346258602769036
-0.04512004447726048,0.0002955744712246803
-0.20099527080156743,-0.003371556005338221
-0.020257859556026436,0.0007527842173769387
0.025023816838186663,0.0016451107887981763
-0.1947115694305417,-0.003666227469855232
-0.35869642177226213,-0.009010214546986226
-0.18871220496809793,-0.003763561690140059
-0.3152413051562716,-0.008130961932860708
0.04579467750748112,0.002928423678974451
-0.15608169169801367,-0.003109419882900406
-0.44143321882925135,-0.012384754641053406
-0.21855782475410823,-0.0049727477522294216
0.05042053178909889,0.0027917051988262543
-0.15887474923048484,-0.003129014040271362
-0.21421799293578203,-0.004187257031513535
0.07175911341139396,0.0027207943689842216
-0.10229418755812214,-0.0013361926396190781
-0.1848881154999854,-0.0037204673294902427
-0.5293016182398325,-0.016407973423780416
-0.38717470277128785,-0.008151746208342428
-0.01665698526857462,0.0008057604688242196
0.28416891769022556,0.008704791515214746
-0.08307824686976562,-0.0009185188956119521
-0.205777500979191,-0.0044401999722693125
-0.1502704252092656,-0.0023672848345083434
0.09267672893217771,0.003343431817070239
-0.37692586814360474,-0.010124562143953615
-0.4282321485646683,-0.01206919648535978
-0.1517615955915802,-0.002619715222693232
-0.5298969897031198,-0.016034176241966718
-0.1516445842409263,-0.002955246039898456
-0.2598957843163733,-0.006139795329256251
-0.3653342585772311,-0.009689987842015
-0.41223592469811376,-0.01065623262787165
-0.15237643735386797,-0.0026795936288478775
-0.021585725195371275,0.0005618790673419871
-0.401427413066219,-0.010308786956236214
0.42841856746879414,0.009254084087232179
-0.11812396845934048,-0.000722387286358577
-0.3812505905363702,-0.010393623064767227
0.7330258633058289,0.014740544900708651
-0.11741947439915246,-0.0020773545701928946
0.31592666388286905,0.0077789700223125716
-0.46139750213337005,-0.013187776606530222
0.09318278196878138,0.003362533802586156
-0.44855883613168335,-0.012636374003491565
