date,open,high,low,close,volume,cum_factor,adj_open,adj_high,adj_low,adj_close,adj_volume
06-10-2021,45.95,46.35,45.4,45.6,291727,0.970288630916284,44.584762590603255,44.97287804296977,44.05110384359929,44.24516156978255,291727
07-10-2021,45.65,45.75,45,45.15,187249,0.970288630916284,44.293676001328365,44.390704864419995,43.66298839123278,43.80853168587022,187249
10-10-2021,45.15,45.2,43.9,44,272280,0.970288630916284,43.80853168587022,43.85704611741604,42.59567089722487,42.6926997603165,272280
11-10-2021,44,44,42.3,43.5,353798,0.970288630916284,42.6926997603165,42.6926997603165,41.04320908775881,42.20755544485836,353798
12-10-2021,44.4,44.4,42.8,42.8,348006,0.970288630916284,43.08081521268301,43.08081521268301,41.528353403216954,41.528353403216954,348006
13-10-2021,42.8,43.55,42.4,43.3,1042602,0.970288630916284,41.528353403216954,42.25606987640417,41.14023795085044,42.0134977186751,1042602
14-10-2021,43.6,44.6,43.5,43.95,1245674,0.970288630916284,42.30458430794999,43.27487293886627,42.20755544485836,42.64418532877069,1245674
17-10-2021,44.15,44.45,43.65,43.8,593018,0.970288630916284,42.83824305495394,43.129329644228825,42.3530987394958,42.49864203413324,593018
18-10-2021,44,44,43.35,43.4,416748,0.970288630916284,42.6926997603165,42.6926997603165,42.062012150220916,42.11052658176673,416748
19-10-2021,43.45,43.7,42.9,42.95,589126,0.970288630916284,42.159041013312546,42.40161317104162,41.625382266308584,41.6738966978544,589126
20-10-2021,43,43,42.45,42.7,547863,0.970288630916284,41.722411129400214,41.722411129400214,41.18875238239626,41.43132454012533,547863
21-10-2021,42.7,42.85,42.45,42.55,352307,0.970288630916284,41.43132454012533,41.57686783476277,41.18875238239626,41.28578124548788,352307
24-10-2021,42.5,44.5,42.4,44.2,1141441,0.970288630916284,41.23726681394207,43.17784407577464,41.14023795085044,42.886757486499754,1141441
25-10-2021,44.3,45.25,43.9,43.95,1092617,0.970288630916284,42.98378634959138,43.90556054896185,42.59567089722487,42.64418532877069,1092617
26-10-2021,44.15,44.15,43.6,43.75,494076,0.970288630916284,42.83824305495394,42.83824305495394,42.30458430794999,42.45012760258743,494076
27-10-2021,44,44,42.95,43,431443,0.970288630916284,42.6926997603165,42.6926997603165,41.6738966978544,41.722411129400214,431443
28-10-2021,42.85,43.15,42.65,42.8,289589,0.970288630916284,41.57686783476277,41.867954424037656,41.38281010857951,41.528353403216954,289589
31-10-2021,43.3,43.3,42.65,42.7,281680,0.970288630916284,42.0134977186751,42.0134977186751,41.38281010857951,41.43132454012533,281680
01-11-2021,42.95,42.95,42,42,308620,0.970288630916284,41.6738966978544,41.6738966978544,40.75212249848393,40.75212249848393,308620
02-11-2021,42,42.1,41.05,41.7,251912,0.970288630916284,40.75212249848393,40.84915136157556,39.83034829911346,40.461035909209045,251912
03-11-2021,41.25,41.65,40.95,41.45,255894,0.970288630916284,40.02440602529671,40.412521477663226,39.73331943602184,40.21846375147997,255894
04-11-2021,41.05,41.85,40.55,41.85,280902,0.970288630916284,39.83034829911346,40.606579203846486,39.34520398365532,40.606579203846486,280902
07-11-2021,41.25,41.35,40.9,41.2,345724,0.970288630916284,40.02440602529671,40.12143488838834,39.68480500447602,39.9758915937509,345724
08-11-2021,41.15,41.15,38.8,39,575649,0.970288630916284,39.92737716220509,39.92737716220509,37.647198879551816,37.841256605735076,575649
09-11-2021,38.95,39,37.55,37.7,668227,0.970288630916284,37.792742174189264,37.841256605735076,36.434338090906465,36.57988138554391,668227
10-11-2021,37.8,39.2,37.7,38.9,601651,0.970288630916284,36.67691024863554,38.035314331918336,36.57988138554391,37.744227742643446,601651
11-11-2021,38.85,39.55,38.65,39.35,375123,0.970288630916284,37.695713311097634,38.37491535273903,37.501655584914374,38.18085762655578,375123
14-11-2021,39.35,39.9,39,39.65,237423,0.970288630916284,38.18085762655578,38.71451637355973,37.841256605735076,38.47194421583066,237423
15-11-2021,39.7,39.7,38.8,39,321655,0.970288630916284,38.52045864737648,38.52045864737648,37.647198879551816,37.841256605735076,321655
16-11-2021,38.85,38.9,38,38.55,205851,0.970288630916284,37.695713311097634,37.744227742643446,36.8709679748188,37.404626721822744,205851
17-11-2021,38.3,40.3,38.3,39.9,551682,0.970288630916284,37.16205456409367,39.102631825926245,37.16205456409367,38.71451637355973,551682
18-11-2021,40.1,40.65,39.5,39.5,631411,0.970288630916284,38.90857409974299,39.44223284674695,38.32640092119322,38.32640092119322,631411
21-11-2021,39.1,39.45,38.2,38.7,296133,0.970288630916284,37.938285468826706,38.27788648964741,37.06502570100205,37.55017001646019,296133
22-11-2021,38.7,39.25,37.9,37.9,354359,0.970288630916284,37.55017001646019,38.08382876346415,36.77393911172717,36.77393911172717,354359
23-11-2021,37.95,39.8,37.95,39,581265,0.970288630916284,36.822453543272985,38.6174875104681,36.822453543272985,37.841256605735076,581265
24-11-2021,39.1,39.4,38.8,38.85,254474,0.970288630916284,37.938285468826706,38.22937205810159,37.647198879551816,37.695713311097634,254474
25-11-2021,38.85,39.7,38.85,38.9,270074,0.970288630916284,37.695713311097634,38.52045864737648,37.695713311097634,37.744227742643446,270074
28-11-2021,37.4,38.3,36.1,37,317498,0.970288630916284,36.28879479626902,37.16205456409367,35.027419576077854,35.90067934390251,317498
29-11-2021,37.6,37.7,36.1,36.5,449064,0.970288630916284,36.48285252245228,36.57988138554391,35.027419576077854,35.41553502844437,449064
30-11-2021,36.5,37.5,36.15,37.4,333494,0.970288630916284,35.41553502844437,36.38582365936065,35.075934007623665,36.28879479626902,333494
01-12-2021,37.35,37.9,37,37.05,301136,0.970288630916284,36.24028036472321,36.77393911172717,35.90067934390251,35.94919377544832,301136
02-12-2021,37,37.6,37,37.35,212663,0.970288630916284,35.90067934390251,36.48285252245228,35.90067934390251,36.24028036472321,212663
05-12-2021,37.65,38.7,37.65,38.5,353373,0.970288630916284,36.531366953998095,37.55017001646019,36.531366953998095,37.35611229027693,353373
06-12-2021,39,39,38,38.55,357124,0.970288630916284,37.841256605735076,37.841256605735076,36.8709679748188,37.404626721822744,357124
07-12-2021,38.75,39.3,38.55,39.05,400051,0.970288630916284,37.598684448006004,38.13234319500996,37.404626721822744,37.88977103728089,400051
08-12-2021,39.2,40,38.7,38.7,500877,0.970288630916284,38.035314331918336,38.81154523665136,37.55017001646019,37.55017001646019,500877
09-12-2021,38.9,39.1,37.95,38.1,311767,0.970288630916284,37.744227742643446,37.938285468826706,36.822453543272985,36.96799683791042,311767
12-12-2021,38.3,39,38.1,38.4,419797,0.970288630916284,37.16205456409367,37.841256605735076,36.96799683791042,37.2590834271853,419797
13-12-2021,38.4,39.8,38.4,39.65,1085343,0.970288630916284,37.2590834271853,38.6174875104681,37.2590834271853,38.47194421583066,1085343
14-12-2021,39.9,40.95,39.9,40.2,1595324,0.970288630916284,38.71451637355973,39.73331943602184,38.71451637355973,39.00560296283462,1595324
15-12-2021,40.2,41.3,40.1,40.85,944293,0.970288630916284,39.00560296283462,40.072920456842525,38.90857409974299,39.63629057293021,944293
16-12-2021,41.6,41.6,40.65,40.65,798558,0.970288630916284,40.364007046117415,40.364007046117415,39.44223284674695,39.44223284674695,798558
19-12-2021,40,40.45,39.25,39.25,442733,0.970288630916284,38.81154523665136,39.248175120563694,38.08382876346415,38.08382876346415,442733
20-12-2021,39.2,39.75,39,39.5,311291,0.970288630916284,38.035314331918336,38.56897307892229,37.841256605735076,38.32640092119322,311291
21-12-2021,39.8,40.4,39.45,39.65,381037,0.970288630916284,38.6174875104681,39.199660689017875,38.27788648964741,38.47194421583066,381037
22-12-2021,39.9,40.85,39.55,39.6,574932,0.970288630916284,38.71451637355973,39.63629057293021,38.37491535273903,38.42342978428485,574932
23-12-2021,40,40.15,39,39.3,277069,0.970288630916284,38.81154523665136,38.957088531288804,37.841256605735076,38.13234319500996,277069
26-12-2021,39.5,40.5,39.35,39.8,417659,0.970288630916284,38.32640092119322,39.296689552109505,38.18085762655578,38.6174875104681,417659
27-12-2021,40,40,39.15,39.35,282489,0.970288630916284,38.81154523665136,38.81154523665136,37.98679990037252,38.18085762655578,282489
28-12-2021,39.5,39.75,39.35,39.65,134755,0.970288630916284,38.32640092119322,38.56897307892229,38.18085762655578,38.47194421583066,134755
29-12-2021,39.8,40,38.8,38.85,413153,0.970288630916284,38.6174875104681,38.81154523665136,37.647198879551816,37.695713311097634,413153
30-12-2021,39,39.35,38.8,39.35,156381,0.970288630916284,37.841256605735076,38.18085762655578,37.647198879551816,38.18085762655578,156381
02-01-2022,39.25,39.4,39.05,39.1,111025,0.970288630916284,38.08382876346415,38.22937205810159,37.88977103728089,37.938285468826706,111025
03-01-2022,39.3,39.35,38.75,38.8,214909,0.970288630916284,38.13234319500996,38.18085762655578,37.598684448006004,37.647198879551816,214909
04-01-2022,38.9,39,38.75,38.8,111327,0.970288630916284,37.744227742643446,37.841256605735076,37.598684448006004,37.647198879551816,111327
05-01-2022,38.85,39.15,38.8,39.15,156405,0.970288630916284,37.695713311097634,37.98679990037252,37.647198879551816,37.98679990037252,156405
06-01-2022,39,39.8,38.9,39.6,408236,0.970288630916284,37.841256605735076,38.6174875104681,37.744227742643446,38.42342978428485,408236
09-01-2022,40,40.15,39.8,40.05,396826,0.970288630916284,38.81154523665136,38.957088531288804,38.6174875104681,38.860059668197174,396826
10-01-2022,40.15,40.2,39.85,39.9,248446,0.970288630916284,38.957088531288804,39.00560296283462,38.66600194201392,38.71451637355973,248446
11-01-2022,39.95,40,39.6,39.85,198353,0.970288630916284,38.76303080510555,38.81154523665136,38.42342978428485,38.66600194201392,198353
12-01-2022,39.85,40.45,39.8,40.15,342076,0.970288630916284,38.66600194201392,39.248175120563694,38.6174875104681,38.957088531288804,342076
13-01-2022,40.2,40.25,39.9,40,255819,0.970288630916284,39.00560296283462,39.054117394380434,38.71451637355973,38.81154523665136,255819
16-01-2022,40,40.5,39.95,40.1,384418,0.970288630916284,38.81154523665136,39.296689552109505,38.76303080510555,38.90857409974299,384418
17-01-2022,40.5,41.05,40.35,40.7,683713,0.970288630916284,39.296689552109505,39.83034829911346,39.151146257472064,39.490747278292766,683713
18-01-2022,40.75,42,40.75,41.4,1411112,0.970288630916284,39.53926170983858,40.75212249848393,39.53926170983858,40.169949319934155,1411112
19-01-2022,41.4,42.25,41.1,41.6,827909,0.970288630916284,40.169949319934155,40.994694656213,39.87886273065928,40.364007046117415,827909
20-01-2022,41.6,41.95,41,41.3,423370,0.970288630916284,40.364007046117415,40.703608066938116,39.78183386756765,40.072920456842525,423370
23-01-2022,41.1,41.2,40.5,40.55,239124,0.970288630916284,39.87886273065928,39.9758915937509,39.296689552109505,39.34520398365532,239124
24-01-2022,40.5,40.9,40.4,40.75,153283,0.970288630916284,39.296689552109505,39.68480500447602,39.199660689017875,39.53926170983858,153283
25-01-2022,40.5,40.7,40.35,40.35,166684,0.970288630916284,39.296689552109505,39.490747278292766,39.151146257472064,39.151146257472064,166684
26-01-2022,40.4,40.7,40.2,40.35,170165,0.970288630916284,39.199660689017875,39.490747278292766,39.00560296283462,39.151146257472064,170165
27-01-2022,40.35,40.55,40,40.1,131542,0.970288630916284,39.151146257472064,39.34520398365532,38.81154523665136,38.90857409974299,131542
30-01-2022,40.3,40.7,40.25,40.65,145955,0.970288630916284,39.102631825926245,39.490747278292766,39.054117394380434,39.44223284674695,145955
31-01-2022,40.75,40.9,40.4,40.6,209295,0.970288630916284,39.53926170983858,39.68480500447602,39.199660689017875,39.393718415201135,209295
01-02-2022,40.6,40.65,40.05,40.2,160441,0.970288630916284,39.393718415201135,39.44223284674695,38.860059668197174,39.00560296283462,160441
02-02-2022,40.2,40.25,39.75,39.8,184140,0.970288630916284,39.00560296283462,39.054117394380434,38.56897307892229,38.6174875104681,184140
03-02-2022,39.7,40,39.7,39.9,84478,0.970288630916284,38.52045864737648,38.81154523665136,38.52045864737648,38.71451637355973,84478
06-02-2022,40,40.25,39.7,40.2,96965,0.970288630916284,38.81154523665136,39.054117394380434,38.52045864737648,39.00560296283462,96965
07-02-2022,40.2,40.5,40,40.05,142514,0.970288630916284,39.00560296283462,39.296689552109505,38.81154523665136,38.860059668197174,142514
08-02-2022,40.25,40.25,39.9,40.2,120286,0.970288630916284,39.054117394380434,39.054117394380434,38.71451637355973,39.00560296283462,120286
09-02-2022,40.2,40.2,39.8,39.95,172020,0.970288630916284,39.00560296283462,39.00560296283462,38.6174875104681,38.76303080510555,172020
10-02-2022,39.95,40,39.4,39.9,268861,0.970288630916284,38.76303080510555,38.81154523665136,38.22937205810159,38.71451637355973,268861
13-02-2022,39.45,39.45,38.2,38.9,311190,0.970288630916284,38.27788648964741,38.27788648964741,37.06502570100205,37.744227742643446,311190
14-02-2022,38.75,39.1,38.5,38.95,128407,0.970288630916284,37.598684448006004,37.938285468826706,37.35611229027693,37.792742174189264,128407
15-02-2022,39,39.35,38.8,39.25,133397,0.970288630916284,37.841256605735076,38.18085762655578,37.647198879551816,38.08382876346415,133397
16-02-2022,39.4,39.85,39.25,39.5,340313,0.970288630916284,38.22937205810159,38.66600194201392,38.08382876346415,38.32640092119322,340313
17-02-2022,39.8,40,39.1,40,226148,0.970288630916284,38.6174875104681,38.81154523665136,37.938285468826706,38.81154523665136,226148
20-02-2022,40.2,41,39.35,39.5,1057928,0.970288630916284,39.00560296283462,39.78183386756765,38.18085762655578,38.32640092119322,1057928
21-02-2022,39.35,39.75,39.15,39.2,304020,0.970288630916284,38.18085762655578,38.56897307892229,37.98679990037252,38.035314331918336,304020
23-02-2022,39.25,39.35,39,39,185633,0.970288630916284,38.08382876346415,38.18085762655578,37.841256605735076,37.841256605735076,185633
24-02-2022,38,38.25,37.6,38,345075,0.970288630916284,36.8709679748188,37.11354013254786,36.48285252245228,36.8709679748188,345075
27-02-2022,38.2,38.6,38.1,38.4,188952,0.970288630916284,37.06502570100205,37.45314115336856,36.96799683791042,37.2590834271853,188952
28-02-2022,38.4,38.75,38.1,38.75,149875,0.970288630916284,37.2590834271853,37.598684448006004,36.96799683791042,37.598684448006004,149875
01-03-2022,38.75,39.15,38.5,38.95,164740,0.970288630916284,37.598684448006004,37.98679990037252,37.35611229027693,37.792742174189264,164740
02-03-2022,38.65,38.75,38.25,38.25,159803,0.970288630916284,37.501655584914374,37.598684448006004,37.11354013254786,37.11354013254786,159803
03-03-2022,38,38.6,37.9,38.2,234337,0.970288630916284,36.8709679748188,37.45314115336856,36.77393911172717,37.06502570100205,234337
06-03-2022,38.25,38.3,37.7,37.8,672855,0.970288630916284,37.11354013254786,37.16205456409367,36.57988138554391,36.67691024863554,672855
07-03-2022,37.75,37.75,37.2,37.6,342927,0.970288630916284,36.628395817089725,36.628395817089725,36.09473707008577,36.48285252245228,342927
08-03-2022,37.6,38,37.55,37.7,206702,0.970288630916284,36.48285252245228,36.8709679748188,36.434338090906465,36.57988138554391,206702
09-03-2022,37.6,38.4,37.5,37.7,209831,0.970288630916284,36.48285252245228,37.2590834271853,36.38582365936065,36.57988138554391,209831
10-03-2022,37.85,38.4,37.85,37.95,266543,0.970288630916284,36.725424680181355,37.2590834271853,36.725424680181355,36.822453543272985,266543
13-03-2022,38,38.2,37.85,37.85,135578,0.970288630916284,36.8709679748188,37.06502570100205,36.725424680181355,36.725424680181355,135578
14-03-2022,38.2,38.2,37,37.35,164449,0.970288630916284,37.06502570100205,37.06502570100205,35.90067934390251,36.24028036472321,164449
15-03-2022,37.55,37.55,37.15,37.25,63846,0.970288630916284,36.434338090906465,36.434338090906465,36.04622263853995,36.14325150163158,63846
16-03-2022,37.15,37.4,36.7,37.15,185322,0.970288630916284,36.04622263853995,36.28879479626902,35.60959275462763,36.04622263853995,185322
17-03-2022,37,37.95,36.6,37.95,230822,0.970288630916284,35.90067934390251,36.822453543272985,35.512563891536,36.822453543272985,230822
20-03-2022,37.8,37.95,37.6,37.85,110062,0.970288630916284,36.67691024863554,36.822453543272985,36.48285252245228,36.725424680181355,110062
21-03-2022,38.25,38.75,38.1,38.3,444770,0.970288630916284,37.11354013254786,37.598684448006004,36.96799683791042,37.16205456409367,444770
22-03-2022,38.5,38.5,37.8,38,183775,0.970288630916284,37.35611229027693,37.35611229027693,36.67691024863554,36.8709679748188,183775
23-03-2022,38.1,38.15,37.7,37.8,141852,0.970288630916284,36.96799683791042,37.01651126945623,36.57988138554391,36.67691024863554,141852
24-03-2022,37.45,38.15,37.4,38.1,133686,0.970288630916284,36.33730922781484,37.01651126945623,36.28879479626902,36.96799683791042,133686
27-03-2022,37.85,37.85,37.3,37.45,312263,0.970288630916284,36.725424680181355,36.725424680181355,36.19176593317739,36.33730922781484,312263
28-03-2022,37.3,37.45,37.25,37.45,106136,0.970288630916284,36.19176593317739,36.33730922781484,36.14325150163158,36.33730922781484,106136
29-03-2022,37.4,37.75,37.25,37.7,165081,0.970288630916284,36.28879479626902,36.628395817089725,36.14325150163158,36.57988138554391,165081
30-03-2022,37.75,37.9,37.3,37.35,254177,0.970288630916284,36.628395817089725,36.77393911172717,36.19176593317739,36.24028036472321,254177
31-03-2022,37.5,37.55,37.2,37.3,155609,0.970288630916284,36.38582365936065,36.434338090906465,36.09473707008577,36.19176593317739,155609
03-04-2022,37.3,37.3,36.95,37.3,230365,0.970288630916284,36.19176593317739,36.19176593317739,35.8521649123567,36.19176593317739,230365
04-04-2022,37.25,37.25,36.8,36.9,230468,0.970288630916284,36.14325150163158,36.14325150163158,35.70662161771925,35.80365048081088,230468
05-04-2022,37,37,36.4,36.45,316044,0.970288630916284,35.90067934390251,35.90067934390251,35.31850616535274,35.367020596898556,316044
06-04-2022,36.2,36.6,36.1,36.5,182962,0.970288630916284,35.124448439169484,35.512563891536,35.027419576077854,35.41553502844437,182962
07-04-2022,36.5,37.15,36.45,36.85,246532,0.970288630916284,35.41553502844437,36.04622263853995,35.367020596898556,35.75513604926507,246532
10-04-2022,37.05,37.15,36.85,36.9,120113,0.970288630916284,35.94919377544832,36.04622263853995,35.75513604926507,35.80365048081088,120113
11-04-2022,36.95,37,36.4,36.6,178138,0.970288630916284,35.8521649123567,35.90067934390251,35.31850616535274,35.512563891536,178138
12-04-2022,37,37,36.55,36.95,131430,0.970288630916284,35.90067934390251,35.90067934390251,35.46404945999018,35.8521649123567,131430
13-04-2022,36.9,36.9,36.55,36.85,90301,0.970288630916284,35.80365048081088,35.80365048081088,35.46404945999018,35.75513604926507,90301
14-04-2022,36.85,37.3,36.65,37.15,193262,0.970288630916284,35.75513604926507,36.19176593317739,35.56107832308181,36.04622263853995,193262
17-04-2022,37.3,37.5,37,37.5,320165,0.970288630916284,36.19176593317739,36.38582365936065,35.90067934390251,36.38582365936065,320165
18-04-2022,37.5,38.35,37.25,37.8,494864,0.970288630916284,36.38582365936065,37.21056899563949,36.14325150163158,36.67691024863554,494864
19-04-2022,37.9,38.1,37.35,37.55,322139,0.970288630916284,36.77393911172717,36.96799683791042,36.24028036472321,36.434338090906465,322139
20-04-2022,37.5,37.75,37.2,37.3,181803,0.970288630916284,36.38582365936065,36.628395817089725,36.09473707008577,36.19176593317739,181803
21-04-2022,37.3,37.3,36.9,37,157517,0.970288630916284,36.19176593317739,36.19176593317739,35.80365048081088,35.90067934390251,157517
